"concept_id_1","concept_id_2","Patient.Count","Event.Count","concept_name.y","concept_name.x"
36676836,45567641,517971,1876385,"Synovial cyst of popliteal space [Baker], left knee","Arthropathy of left knee joint"
376707,45591248,1345678,1864808,"Unspecified acute conjunctivitis, left eye","Acute conjunctivitis"
437969,45533781,793795,1860325,"Flat foot [pes planus] (acquired), right foot","Talipes planus"
437116,45588314,635385,1853832,"Unspecified fracture of the lower end of right radius, initial encounter for closed fracture","Closed fracture of distal end of radius"
760873,45586643,365771,1853691,"Varicose veins of left lower extremity with other complications","Varicose veins of left lower limb"
376707,45552586,1337630,1847801,"Unspecified acute conjunctivitis, right eye","Acute conjunctivitis"
37312520,45548060,206878,1846286,"Atherosclerosis of native arteries of left leg with ulceration of other part of foot","Ischemic foot ulcer due to atherosclerosis of artery of lower limb"
37110250,45548060,206878,1846286,"Atherosclerosis of native arteries of left leg with ulceration of other part of foot","Atherosclerosis of artery of lower limb"
4172970,45572542,479138,1844108,"Incomplete rotator cuff tear or rupture of left shoulder, not specified as traumatic","Nontraumatic rotator cuff tear"
380097,37200208,173260,1843397,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","Macular edema due to diabetes mellitus"
45770881,37200208,173260,1843397,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral","Moderate nonproliferative retinopathy due to type 2 diabetes mellitus"
36685986,45539324,931517,1831602,"Localized swelling, mass and lump, right upper limb","Localized swelling of right upper limb"
444130,45550899,1226966,1831255,"Unspecified injury of right foot, initial encounter","Injury of foot"
432895,45552638,839088,1830152,"Cortical age-related cataract, left eye","Cortical senile cataract"
4181965,45553015,196996,1827075,"Non-pressure chronic ulcer of left heel and midfoot with fat layer exposed","Chronic ulcer of foot"
200051,45571525,94459,1825637,"Malignant neoplasm of right ovary","Primary malignant neoplasm of ovary"
375827,45533384,1249634,1808746,"Acute serous otitis media, right ear","Acute non-suppurative serous otitis media"
45757650,45548351,698822,1802537,"Other acquired deformities of right foot","Acquired deformity of foot"
432895,45591297,829803,1801310,"Cortical age-related cataract, right eye","Cortical senile cataract"
4031763,45552338,999775,1798381,"Melanocytic nevi of left lower limb, including hip","Melanocytic nevus of lower limb"
4097159,45591810,219115,1791265,"Stiffness of left hip, not elsewhere classified","Hip stiff"
36676837,45557976,496383,1789579,"Synovial cyst of popliteal space [Baker], right knee","Arthropathy of right knee joint"
4347174,45557976,496383,1789579,"Synovial cyst of popliteal space [Baker], right knee","Synovial cyst of knee"
46269757,45562565,446097,1785465,"Non-pressure chronic ulcer of unspecified part of left lower leg with unspecified severity","Chronic ulcer of skin of lower leg"
37170797,45586794,137147,1783592,"Pressure ulcer of left heel, stage 3","Pressure injury of left heel stage III"
760874,45533522,350346,1776414,"Varicose veins of right lower extremity with other complications","Varicose veins of right lower limb"
44783028,45535096,1147295,1772104,"Unspecified injury of right shoulder and upper arm, initial encounter","Injury of shoulder and upper arm"
4312493,45539436,752854,1770094,"Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter","Corneal abrasion"
4335891,45539436,752854,1770094,"Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter","Injury of conjunctiva"
760895,1326717,889329,1767280,"Unspecified lump in the left breast, unspecified quadrant","Mass of left breast"
379805,45567094,1067788,1765564,"Myopia, right eye","Myopia"
4312493,45553828,744431,1760143,"Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter","Corneal abrasion"
4335891,45553828,744431,1760143,"Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter","Injury of conjunctiva"
4209088,45576931,595970,1759294,"Varicose veins of right lower extremity with inflammation","Varicose vein of lower limb with phlebitis"
37110250,45552825,386390,1752452,"Other atherosclerosis of native arteries of extremities, bilateral legs","Atherosclerosis of artery of lower limb"
4031763,45576381,974337,1748959,"Melanocytic nevi of right lower limb, including hip","Melanocytic nevus of lower limb"
46269757,45572302,430102,1743198,"Non-pressure chronic ulcer of unspecified part of right lower leg with unspecified severity","Chronic ulcer of skin of lower leg"
4181965,45553014,192913,1742988,"Non-pressure chronic ulcer of right heel and midfoot with fat layer exposed","Chronic ulcer of foot"
77965,45548471,499932,1742031,"Trigger finger, right middle finger","Acquired trigger finger"
36685988,45553722,866517,1714912,"Localized swelling, mass and lump, left upper limb","Localized swelling of left upper limb"
444130,45594348,1151186,1705824,"Unspecified injury of left foot, initial encounter","Injury of foot"
81878,45533418,640627,1680912,"Benign paroxysmal vertigo, bilateral","Benign paroxysmal positional vertigo"
765053,1326711,848632,1676946,"Unspecified lump in the right breast, unspecified quadrant","Mass of right breast"
4209088,45591528,575659,1670572,"Varicose veins of left lower extremity with inflammation","Varicose vein of lower limb with phlebitis"
4188545,45605276,107111,1663445,"Malignant neoplasm of lower-outer quadrant of left female breast","Primary malignant neoplasm of lower outer quadrant of breast"
4100662,45572253,755697,1648184,"Cellulitis of left finger","Cellulitis of finger"
77162,45608745,1091002,1647785,"Unspecified injury of right ankle, initial encounter","Injury of ankle"
43530685,37200222,151714,1643552,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","Proliferative retinopathy due to type 2 diabetes mellitus"
45770830,37200222,151714,1643552,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye","Macular edema and retinopathy due to type 2 diabetes mellitus"
375827,45552737,1141180,1642744,"Acute serous otitis media, left ear","Acute non-suppurative serous otitis media"
81723,45607767,847746,1632928,"Contusion of right hand, initial encounter","Contusion of hand"
376124,45581584,784336,1631031,"Pinguecula, bilateral","Pinguecula"
374027,45557244,472371,1622942,"Lesion of ulnar nerve, left upper limb","Lesion of ulnar nerve"
37170786,45548219,126409,1621009,"Pressure ulcer of right heel, stage 3","Pressure injury of right heel stage III"
45757650,45582088,630846,1616575,"Other acquired deformities of left foot","Acquired deformity of foot"
43530685,37200223,150080,1612585,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","Proliferative retinopathy due to type 2 diabetes mellitus"
45770830,37200223,150080,1612585,"Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye","Macular edema and retinopathy due to type 2 diabetes mellitus"
376415,45600958,994045,1611991,"Hypermetropia, right eye","Hypermetropia"
44783028,45549633,1061660,1606484,"Unspecified injury of left shoulder and upper arm, initial encounter","Injury of shoulder and upper arm"
435262,37200432,395344,1590471,"Primary open-angle glaucoma, left eye, moderate stage","Primary open angle glaucoma"
374027,45600797,463953,1584802,"Lesion of ulnar nerve, right upper limb","Lesion of ulnar nerve"
443454,45586595,281581,1578404,"Cerebral infarction due to unspecified occlusion or stenosis of left middle cerebral artery","Cerebral infarction"
435262,37200425,410034,1576432,"Primary open-angle glaucoma, right eye, mild stage","Primary open angle glaucoma"
81378,45543524,541512,1572049,"Chondromalacia patellae, right knee","Chondromalacia of patella"
379805,45586506,964730,1564042,"Myopia, left eye","Myopia"
44782747,45586635,411204,1562532,"Acute embolism and thrombosis of left femoral vein","Acute deep venous thrombosis of femoral vein"
4188545,45590909,98630,1556319,"Malignant neoplasm of lower-outer quadrant of right female breast","Primary malignant neoplasm of lower outer quadrant of breast"
200051,45532915,86260,1552323,"Malignant neoplasm of left ovary","Primary malignant neoplasm of ovary"
4116323,45603747,642566,1550809,"Other tear of medial meniscus, current injury, right knee, initial encounter","Tear of medial meniscus of knee"
77630,45538863,591818,1545874,"Other shoulder lesions, left shoulder","Disorder of shoulder"
77162,45584642,1026267,1544283,"Unspecified injury of left ankle, initial encounter","Injury of ankle"
437969,45538704,663017,1544100,"Flat foot [pes planus] (acquired), left foot","Talipes planus"
78234,37200701,580918,1539575,"Pain in joints of right hand","Hand joint pain"
81175,45607028,819683,1537915,"Contusion of left front wall of thorax, initial encounter","Contusion of chest"
40482662,45596644,339873,1536602,"Other synovitis and tenosynovitis, right ankle and foot","Disorder of joint of ankle and/or foot"
4176946,45596644,339873,1536602,"Other synovitis and tenosynovitis, right ankle and foot","Inflammatory disorder of musculoskeletal system"
435262,37200426,383372,1534965,"Primary open-angle glaucoma, right eye, moderate stage","Primary open angle glaucoma"
442980,45553160,271467,1530083,"Stiffness of right hand, not elsewhere classified","Hand joint stiff"
4197476,45591744,710204,1528394,"Primary osteoarthritis, right wrist","Localized, primary osteoarthritis of the wrist"
46269757,45586806,270733,1510795,"Non-pressure chronic ulcer of other part of left lower leg limited to breakdown of skin","Chronic ulcer of skin of lower leg"
36685976,45548958,872697,1509101,"Localized swelling, mass and lump, lower limb, bilateral","Bilateral localized swelling of lower limbs"
135893,45562557,297300,1501555,"Pressure ulcer of left heel, unstageable","Pressure injury of heel"
438155,45576779,473756,1500953,"Glaucomatous optic atrophy, bilateral","Glaucomatous atrophy of optic disc"
375265,45600863,643989,1491335,"Punctate keratitis, bilateral","Superficial punctate keratitis"
4116323,45555446,615272,1489442,"Other tear of medial meniscus, current injury, left knee, initial encounter","Tear of medial meniscus of knee"
40482662,45582212,326327,1482325,"Other synovitis and tenosynovitis, left ankle and foot","Disorder of joint of ankle and/or foot"
4176946,45582212,326327,1482325,"Other synovitis and tenosynovitis, left ankle and foot","Inflammatory disorder of musculoskeletal system"
376415,45591388,918689,1474961,"Hypermetropia, left eye","Hypermetropia"
4115169,45582248,746241,1472901,"Pain in left upper arm","Pain in left arm"
136834,45579160,250867,1469667,"Displaced intertrochanteric fracture of left femur, subsequent encounter for closed fracture with routine healing","Closed intertrochanteric fracture"
436421,35207620,513371,1464268,"Mixed conductive and sensorineural hearing loss, bilateral","Mixed conductive and sensorineural hearing loss, bilateral"
4000968,45587054,442592,1454484,"Bicipital tendinitis, left shoulder","Biceps tendinitis"
36713126,45557265,780487,1449245,"Unspecified blepharitis left upper eyelid","Blepharitis of left eyelid"
46269757,45586805,261300,1441913,"Non-pressure chronic ulcer of other part of right lower leg limited to breakdown of skin","Chronic ulcer of skin of lower leg"
44782715,45567254,86130,1438488,"Chronic venous hypertension (idiopathic) with ulcer and inflammation of left lower extremity","Chronic peripheral venous hypertension with lower extremity complication"
197304,45567254,86130,1438488,"Chronic venous hypertension (idiopathic) with ulcer and inflammation of left lower extremity","Ulcer of lower extremity"
37164927,45571845,714980,1426557,"Squamous blepharitis right upper eyelid","Seborrheic blepharitis of upper eyelid"
81378,45533785,497985,1426412,"Chondromalacia patellae, left knee","Chondromalacia of patella"
4053604,45603547,352567,1426082,"Unspecified open wound, left lower leg, subsequent encounter","Open wound of lower leg"
443454,45605809,249331,1422384,"Cerebral infarction due to unspecified occlusion or stenosis of right middle cerebral artery","Cerebral infarction"
4115170,45562839,704682,1416733,"Pain in right upper arm","Pain in right arm"
374044,45595982,567346,1411002,"Unspecified ptosis of bilateral eyelids","Ptosis of eyelid"
