"concept_id_1","concept_name.x","total_patient_count","total_event_count","n","concepts","concepts2","percentile_rank","concept_code"
441669,"Congenital anomaly of posterior segment of eye",10007,17789,1,"100%~Congenital malformation of posterior segment of eye, unspecified (Q14.9)35210762;10007 patients","Congenital malformation of posterior segment of eye, unspecified",0.36076817558299,"128534003"
4243456,"Senile atrophy of choroid",7851,17695,3,"49.3%~Age-related choroidal atrophy, right eye (H31.111)45552654;3927 patients | 
44.5%~Age-related choroidal atrophy, left eye (H31.112)45552655;3401 patients | 
6.2%~Age-related choroidal atrophy, unspecified eye (H31.119)45576716;523 patients","Age-related choroidal atrophy, right eye | 
Age-related choroidal atrophy, left eye | 
Age-related choroidal atrophy, unspecified eye",0.359396433470508,"38513001"
381862,"Paralytic strabismus",8456,17460,3,"38%~Other paralytic strabismus, left eye (H49.882)45586498;3473 patients | 
37.5%~Other paralytic strabismus, right eye (H49.881)45562264;3257 patients | 
24.5%~Other paralytic strabismus, unspecified eye (H49.889)45557455;1726 patients","Other paralytic strabismus, left eye | 
Other paralytic strabismus, right eye | 
Other paralytic strabismus, unspecified eye",0.358024691358025,"400942002"
438759,"Descemet's membrane fold",8683,17447,3,"51%~Folds in Descemet's membrane, right eye (H18.321)45538226;4383 patients | 
45.9%~Folds in Descemet's membrane, left eye (H18.322)45557354;3959 patients | 
3.1%~Folds in Descemet's membrane, unspecified eye (H18.329)45552618;341 patients","Folds in Descemet's membrane, right eye | 
Folds in Descemet's membrane, left eye | 
Folds in Descemet's membrane, unspecified eye",0.356652949245542,"193821003"
372641,"Localized vascularization of cornea",6940,17373,3,"48.3%~Localized vascularization of cornea, right eye (H16.431)45581603;3317 patients | 
47.4%~Localized vascularization of cornea, left eye (H16.432)45533248;3265 patients | 
4.3%~Localized vascularization of cornea, unspecified eye (H16.439)45557351;358 patients","Localized vascularization of cornea, right eye | 
Localized vascularization of cornea, left eye | 
Localized vascularization of cornea, unspecified eye",0.355281207133059,"4873000"
434344,"Ciliary muscle spasm",10555,17203,3,"59.8%~Spasm of accommodation, unspecified eye (H52.539)45567097;6279 patients | 
23.6%~Spasm of accommodation, right eye (H52.531)45596130;2521 patients | 
16.6%~Spasm of accommodation, left eye (H52.532)45538315;1755 patients","Spasm of accommodation, unspecified eye | 
Spasm of accommodation, right eye | 
Spasm of accommodation, left eye",0.353909465020576,"30069002"
440999,"Choroidal rupture",6320,16905,3,"51.2%~Choroidal rupture, left eye (H31.322)45571943;3131 patients | 
45.6%~Choroidal rupture, right eye (H31.321)45547853;2896 patients | 
3.2%~Choroidal rupture, unspecified eye (H31.329)45596061;293 patients","Choroidal rupture, left eye | 
Choroidal rupture, right eye | 
Choroidal rupture, unspecified eye",0.349794238683128,"2532009"
40274883,"Phthisis bulbi",5997,16634,1,"100%~Atrophy of globe, unspecified eye (H44.529)45600934;5997 patients","Atrophy of globe, unspecified eye",0.348422496570645,"111510002"
432919,"Discoid lupus erythematosus of eyelid",9306,16462,3,"53.1%~Discoid lupus erythematosus of unspecified eye, unspecified eyelid (H01.129)45562120;3311 patients | 
44.2%~Discoid lupus erythematosus of right eye, unspecified eyelid (H01.123)45547777;5780 patients | 
2.7%~Discoid lupus erythematosus of left eye, unspecified eyelid (H01.126)45557270;215 patients","Discoid lupus erythematosus of unspecified eye, unspecified eyelid | 
Discoid lupus erythematosus of right eye, unspecified eyelid | 
Discoid lupus erythematosus of left eye, unspecified eyelid",0.347050754458162,"79291003"
4108968,"Vogt-Koyanagi-Harada disease",2337,16195,6,"57.5%~Vogt-Koyanagi syndrome, unspecified eye (H20.829)45596040;1083 patients | 
18.3%~Harada's disease, unspecified eye (H30.819)45552651;325 patients | 
8.9%~Vogt-Koyanagi syndrome, left eye (H20.822)45567006;315 patients | 
7.7%~Vogt-Koyanagi syndrome, right eye (H20.821)45538233;347 patients | 
4%~Harada's disease, left eye (H30.812)45557389;109 patients | 
3.5%~Harada's disease, right eye (H30.811)45576713;158 patients","Vogt-Koyanagi syndrome, unspecified eye | 
Harada's disease, unspecified eye | 
Vogt-Koyanagi syndrome, left eye | 
Vogt-Koyanagi syndrome, right eye | 
Harada's disease, left eye | 
Harada's disease, right eye",0.345679012345679,"193497004"
374043,"Hereditary corneal dystrophy",12215,15997,6,"47%~Other hereditary corneal dystrophies, unspecified eye (H18.599)725350;5799 patients | 
20.7%~Other hereditary corneal dystrophies, right eye (H18.591)725347;2536 patients | 
17.3%~Other hereditary corneal dystrophies, left eye (H18.592)725348;2044 patients | 
9.4%~Unspecified hereditary corneal dystrophies, unspecified eye (H18.509)725326;1135 patients | 
3.3%~Unspecified hereditary corneal dystrophies, right eye (H18.501)725323;415 patients | 
2.3%~Unspecified hereditary corneal dystrophies, left eye (H18.502)725324;286 patients","Other hereditary corneal dystrophies, unspecified eye | 
Other hereditary corneal dystrophies, right eye | 
Other hereditary corneal dystrophies, left eye | 
Unspecified hereditary corneal dystrophies, unspecified eye | 
Unspecified hereditary corneal dystrophies, right eye | 
Unspecified hereditary corneal dystrophies, left eye",0.344307270233196,"77797009"
372315,"Anterior subcapsular polar cataract",5530,15894,3,"39.2%~Anterior subcapsular polar infantile and juvenile cataract, left eye (H26.042)45562209;2494 patients | 
35.8%~Anterior subcapsular polar infantile and juvenile cataract, right eye (H26.041)45576701;2323 patients | 
25%~Anterior subcapsular polar infantile and juvenile cataract, unspecified eye (H26.049)45586422;713 patients","Anterior subcapsular polar infantile and juvenile cataract, left eye | 
Anterior subcapsular polar infantile and juvenile cataract, right eye | 
Anterior subcapsular polar infantile and juvenile cataract, unspecified eye",0.342935528120713,"1412008"
45763764,"Cicatricial lagophthalmos of upper eyelid",7056,15638,2,"50.4%~Cicatricial lagophthalmos right upper eyelid (H02.211)45600827;3649 patients | 
49.6%~Cicatricial lagophthalmos left upper eyelid (H02.214)45538165;3407 patients","Cicatricial lagophthalmos right upper eyelid | 
Cicatricial lagophthalmos left upper eyelid",0.340192043895748,"700267004"
380411,"Monocular exotropia with V-pattern strabismus",7855,15628,2,"54.9%~Monocular exotropia with V pattern, right eye (H50.131)45547927;4516 patients | 
45.1%~Monocular exotropia with V pattern, left eye (H50.132)45581697;3339 patients","Monocular exotropia with V pattern, right eye | 
Monocular exotropia with V pattern, left eye",0.338820301783265,"111529008"
381860,"Vascular abnormality of conjunctiva",9459,15505,3,"44.3%~Vascular abnormalities of conjunctiva, right eye (H11.411)45566965;4507 patients | 
40.9%~Vascular abnormalities of conjunctiva, left eye (H11.412)45547811;4161 patients | 
14.8%~Vascular abnormalities of conjunctiva, unspecified eye (H11.419)45552594;791 patients","Vascular abnormalities of conjunctiva, right eye | 
Vascular abnormalities of conjunctiva, left eye | 
Vascular abnormalities of conjunctiva, unspecified eye",0.336076817558299,"74100001"
4195813,"Disorders of prostheses and implants of the eye",7554,15318,18,"24%~Other mechanical complication of prosthetic orbit of left eye, initial encounter (T85.391A)45599814;1860 patients | 
21.9%~Other mechanical complication of prosthetic orbit of right eye, initial encounter (T85.390A)45580460;1704 patients | 
11.3%~Displacement of prosthetic orbit of left eye, initial encounter (T85.321A)45590115;895 patients | 
9.8%~Displacement of prosthetic orbit of right eye, initial encounter (T85.320A)45561089;769 patients | 
8.1%~Breakdown (mechanical) of prosthetic orbit of right eye, initial encounter (T85.310A)45546753;595 patients | 
7.4%~Breakdown (mechanical) of prosthetic orbit of left eye, initial encounter (T85.311A)45546754;547 patients | 
6.1%~Other mechanical complication of prosthetic orbit of left eye, subsequent encounter (T85.391D)45546756;419 patients | 
5.1%~Other mechanical complication of prosthetic orbit of right eye, subsequent encounter (T85.390D)45590116;313 patients | 
2.2%~Breakdown (mechanical) of prosthetic orbit of left eye, subsequent encounter (T85.311D)45585316;141 patients | 
1.7%~Breakdown (mechanical) of prosthetic orbit of right eye, subsequent encounter (T85.310D)45590113;105 patients | 
1.4%~Displacement of prosthetic orbit of left eye, subsequent encounter (T85.321D)45599813;107 patients | 
1.2%~Displacement of prosthetic orbit of right eye, subsequent encounter (T85.320D)45599812;99 patients | 
NA | 
NA | 
NA | 
NA | 
NA | 
NA","Other mechanical complication of prosthetic orbit of left eye, initial encounter | 
Other mechanical complication of prosthetic orbit of right eye, initial encounter | 
Displacement of prosthetic orbit of left eye, initial encounter | 
Displacement of prosthetic orbit of right eye, initial encounter | 
Breakdown (mechanical) of prosthetic orbit of right eye, initial encounter | 
Breakdown (mechanical) of prosthetic orbit of left eye, initial encounter | 
Other mechanical complication of prosthetic orbit of left eye, subsequent encounter | 
Other mechanical complication of prosthetic orbit of right eye, subsequent encounter | 
Breakdown (mechanical) of prosthetic orbit of left eye, subsequent encounter | 
Breakdown (mechanical) of prosthetic orbit of right eye, subsequent encounter | 
Displacement of prosthetic orbit of left eye, subsequent encounter | 
Displacement of prosthetic orbit of right eye, subsequent encounter | 
Breakdown (mechanical) of prosthetic orbit of right eye | 
Other mechanical complication of prosthetic orbit of right eye | 
Other mechanical complication of prosthetic orbit of left eye | 
Breakdown (mechanical) of prosthetic orbit of left eye | 
Displacement of prosthetic orbit of right eye | 
Displacement of prosthetic orbit of left eye",0.334705075445816,"312718007"
373732,"Carcinoma in situ of eye",4913,14883,3,"42.8%~Carcinoma in situ of right eye (D09.21)45576375;1986 patients | 
40.5%~Carcinoma in situ of left eye (D09.22)45566661;2016 patients | 
16.7%~Carcinoma in situ of unspecified eye (D09.20)45532970;911 patients","Carcinoma in situ of right eye | 
Carcinoma in situ of left eye | 
Carcinoma in situ of unspecified eye",0.333333333333333,"92590009"
438744,"Acute posterior multifocal placoid pigment epitheliopathy",5692,14772,3,"43.6%~Acute posterior multifocal placoid pigment epitheliopathy, left eye (H30.142)45543016;2601 patients | 
43.2%~Acute posterior multifocal placoid pigment epitheliopathy, right eye (H30.141)45576712;2504 patients | 
13.2%~Acute posterior multifocal placoid pigment epitheliopathy, unspecified eye (H30.149)45547848;587 patients","Acute posterior multifocal placoid pigment epitheliopathy, left eye | 
Acute posterior multifocal placoid pigment epitheliopathy, right eye | 
Acute posterior multifocal placoid pigment epitheliopathy, unspecified eye",0.33196159122085,"89188001"
380118,"Vascular anomaly of eyelid",8163,14723,7,"17.3%~Vascular anomalies of right lower eyelid (H02.872)45566937;1287 patients | 
16.3%~Vascular anomalies of right upper eyelid (H02.871)45600833;1312 patients | 
15%~Vascular anomalies of left lower eyelid (H02.875)45571863;1180 patients | 
14.8%~Vascular anomalies of left upper eyelid (H02.874)45591230;1230 patients | 
14.2%~Vascular anomalies of right eye, unspecified eyelid (H02.873)45605591;1166 patients | 
13.1%~Vascular anomalies of left eye, unspecified eyelid (H02.876)45581548;1089 patients | 
9.4%~Vascular anomalies of unspecified eye, unspecified eyelid (H02.879)45557289;899 patients","Vascular anomalies of right lower eyelid | 
Vascular anomalies of right upper eyelid | 
Vascular anomalies of left lower eyelid | 
Vascular anomalies of left upper eyelid | 
Vascular anomalies of right eye, unspecified eyelid | 
Vascular anomalies of left eye, unspecified eyelid | 
Vascular anomalies of unspecified eye, unspecified eyelid",0.330589849108368,"69973000"
437312,"Bleeding",5290,14656,16,"25%~Postprocedural hemorrhage of left eye and adnexa following an ophthalmic procedure (H59.312)45600976;1208 patients | 
24.6%~Postprocedural hemorrhage of right eye and adnexa following an ophthalmic procedure (H59.311)45572025;1222 patients | 
9.7%~Postprocedural hemorrhage of right eye and adnexa following other procedure (H59.321)45557481;552 patients | 
8.5%~Postprocedural hemorrhage of left eye and adnexa following other procedure (H59.322)45543095;506 patients | 
5.2%~Postprocedural hemorrhage of unspecified eye and adnexa following an ophthalmic procedure (H59.319)45543094;321 patients | 
4.3%~Postprocedural hematoma of left eye and adnexa following an ophthalmic procedure (H59.332)37200454;236 patients | 
4.1%~Postprocedural hemorrhage of eye and adnexa following an ophthalmic procedure, bilateral (H59.313)45562299;216 patients | 
4%~Postprocedural hematoma of right eye and adnexa following an ophthalmic procedure (H59.331)37200453;245 patients | 
3.2%~Postprocedural hematoma of left eye and adnexa following other procedure (H59.342)37200459;172 patients | 
3.1%~Postprocedural hematoma of right eye and adnexa following other procedure (H59.341)37200458;178 patients | 
2.9%~Postprocedural hemorrhage of eye and adnexa following other procedure, bilateral (H59.323)45557482;176 patients | 
2%~Postprocedural hemorrhage of unspecified eye and adnexa following other procedure (H59.329)45552728;94 patients | 
1.2%~Postprocedural hematoma of unspecified eye and adnexa following other procedure (H59.349)37200461;48 patients | 
0.8%~Postprocedural hematoma of eye and adnexa following an ophthalmic procedure, bilateral (H59.333)37200455;47 patients | 
0.8%~Postprocedural hematoma of unspecified eye and adnexa following an ophthalmic procedure (H59.339)37200456;33 patients | 
0.6%~Postprocedural hematoma of eye and adnexa following other procedure, bilateral (H59.343)37200460;36 patients","Postprocedural hemorrhage of left eye and adnexa following an ophthalmic procedure | 
Postprocedural hemorrhage of right eye and adnexa following an ophthalmic procedure | 
Postprocedural hemorrhage of right eye and adnexa following other procedure | 
Postprocedural hemorrhage of left eye and adnexa following other procedure | 
Postprocedural hemorrhage of unspecified eye and adnexa following an ophthalmic procedure | 
Postprocedural hematoma of left eye and adnexa following an ophthalmic procedure | 
Postprocedural hemorrhage of eye and adnexa following an ophthalmic procedure, bilateral | 
Postprocedural hematoma of right eye and adnexa following an ophthalmic procedure | 
Postprocedural hematoma of left eye and adnexa following other procedure | 
Postprocedural hematoma of right eye and adnexa following other procedure | 
Postprocedural hemorrhage of eye and adnexa following other procedure, bilateral | 
Postprocedural hemorrhage of unspecified eye and adnexa following other procedure | 
Postprocedural hematoma of unspecified eye and adnexa following other procedure | 
Postprocedural hematoma of eye and adnexa following an ophthalmic procedure, bilateral | 
Postprocedural hematoma of unspecified eye and adnexa following an ophthalmic procedure | 
Postprocedural hematoma of eye and adnexa following other procedure, bilateral",0.329218106995885,"131148009"
4275433,"Idiopathic cyst of anterior chamber of eye",5315,14322,3,"45.4%~Idiopathic cysts of iris, ciliary body or anterior chamber, right eye (H21.301)45571916;2267 patients | 
41.6%~Idiopathic cysts of iris, ciliary body or anterior chamber, left eye (H21.302)45586416;2083 patients | 
13%~Idiopathic cysts of iris, ciliary body or anterior chamber, unspecified eye (H21.309)45576693;965 patients","Idiopathic cysts of iris, ciliary body or anterior chamber, right eye | 
Idiopathic cysts of iris, ciliary body or anterior chamber, left eye | 
Idiopathic cysts of iris, ciliary body or anterior chamber, unspecified eye",0.327846364883402,"646009"
4247597,"Intraocular hemorrhage",8258,14007,3,"39.8%~Hemophthalmos, right eye (H44.811)45586481;3279 patients | 
39.1%~Hemophthalmos, left eye (H44.812)45600941;3212 patients | 
21.1%~Hemophthalmos, unspecified eye (H44.819)45562257;1767 patients","Hemophthalmos, right eye | 
Hemophthalmos, left eye | 
Hemophthalmos, unspecified eye",0.326474622770919,"93478000"
45763773,"Flat anterior chamber of eye with hypotony",6690,13959,4,"36.4%~Flat anterior chamber hypotony of right eye (H44.411)45586477;2292 patients | 
32.6%~Flat anterior chamber hypotony of left eye (H44.412)45576768;2053 patients | 
27.2%~Flat anterior chamber hypotony of eye, bilateral (H44.413)45552702;2036 patients | 
3.8%~Flat anterior chamber hypotony of unspecified eye (H44.419)45586478;309 patients","Flat anterior chamber hypotony of right eye | 
Flat anterior chamber hypotony of left eye | 
Flat anterior chamber hypotony of eye, bilateral | 
Flat anterior chamber hypotony of unspecified eye",0.325102880658436,"700280001"
379813,"Mechanical ectropion",8451,13729,3,"48.8%~Mechanical ectropion of right eye, unspecified eyelid (H02.123)45605580;4683 patients | 
34.8%~Mechanical ectropion of unspecified eye, unspecified eyelid (H02.129)45600824;2543 patients | 
16.3%~Mechanical ectropion of left eye, unspecified eyelid (H02.126)45581533;1225 patients","Mechanical ectropion of right eye, unspecified eyelid | 
Mechanical ectropion of unspecified eye, unspecified eyelid | 
Mechanical ectropion of left eye, unspecified eyelid",0.323731138545953,"45020000"
440732,"Posterior scleritis",2930,13708,3,"46.8%~Posterior scleritis, right eye (H15.031)45605616;1292 patients | 
46%~Posterior scleritis, left eye (H15.032)45566968;1275 patients | 
7.2%~Posterior scleritis, unspecified eye (H15.039)45596019;363 patients","Posterior scleritis, right eye | 
Posterior scleritis, left eye | 
Posterior scleritis, unspecified eye",0.32235939643347,"267660007"
45773204,"Cicatricial lagophthalmos of lower eyelid",6310,13481,2,"51.3%~Cicatricial lagophthalmos left lower eyelid (H02.215)45542933;3158 patients | 
48.7%~Cicatricial lagophthalmos right lower eyelid (H02.212)45581535;3152 patients","Cicatricial lagophthalmos left lower eyelid | 
Cicatricial lagophthalmos right lower eyelid",0.320987654320988,"700306008"
434590,"Malignant melanoma of skin of eyelid",3735,13294,3,"100%~Malignant melanoma of unspecified eyelid, including canthus (C43.10)45561797;3735 patients | 
NA | 
NA","Malignant melanoma of unspecified eyelid, including canthus | 
Malignant melanoma of right eyelid, including canthus | 
Malignant melanoma of left eyelid, including canthus",0.319615912208505,"93224002"
375268,"Mechanical lagophthalmos",6999,12853,6,"28.8%~Mechanical lagophthalmos right eye, unspecified eyelid (H02.223)45557281;2059 patients | 
23.3%~Mechanical lagophthalmos, bilateral, upper and lower eyelids (H02.22C)1595572;1724 patients | 
22.5%~Mechanical lagophthalmos unspecified eye, unspecified eyelid (H02.229)45605582;1481 patients | 
17.7%~Mechanical lagophthalmos left eye, unspecified eyelid (H02.226)45566924;1141 patients | 
4%~Mechanical lagophthalmos left eye, upper and lower eyelids (H02.22B)1595571;320 patients | 
3.8%~Mechanical lagophthalmos right eye, upper and lower eyelids (H02.22A)1595570;274 patients","Mechanical lagophthalmos right eye, unspecified eyelid | 
Mechanical lagophthalmos, bilateral, upper and lower eyelids | 
Mechanical lagophthalmos unspecified eye, unspecified eyelid | 
Mechanical lagophthalmos left eye, unspecified eyelid | 
Mechanical lagophthalmos left eye, upper and lower eyelids | 
Mechanical lagophthalmos right eye, upper and lower eyelids",0.318244170096022,"21783006"
438751,"Lens-induced iridocyclitis",5348,12714,3,"48.3%~Lens-induced iridocyclitis, left eye (H20.22)45567004;2431 patients | 
44.4%~Lens-induced iridocyclitis, right eye (H20.21)45600884;2301 patients | 
7.2%~Lens-induced iridocyclitis, unspecified eye (H20.20)45552632;616 patients","Lens-induced iridocyclitis, left eye | 
Lens-induced iridocyclitis, right eye | 
Lens-induced iridocyclitis, unspecified eye",0.315500685871056,"70461003"
377552,"Moderate nonproliferative retinopathy due to diabetes mellitus",4271,12631,6,"22.4%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye (E13.3312)37200264;663 patients | 
21.8%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye (E13.3311)37200263;695 patients | 
18.6%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye (E13.3399)37200270;978 patients | 
17.7%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye (E13.3319)37200266;508 patients | 
9.9%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye (E13.3391)37200267;708 patients | 
9.6%~Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye (E13.3392)37200268;719 patients","Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye | 
Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",0.314128943758573,"312904009"
379027,"Progressive external ophthalmoplegia",4640,12545,3,"53.6%~Progressive external ophthalmoplegia, unspecified eye (H49.40)45557454;2226 patients | 
23.3%~Progressive external ophthalmoplegia, left eye (H49.42)45591384;1181 patients | 
23.1%~Progressive external ophthalmoplegia, right eye (H49.41)45543070;1233 patients","Progressive external ophthalmoplegia, unspecified eye | 
Progressive external ophthalmoplegia, left eye | 
Progressive external ophthalmoplegia, right eye",0.312757201646091,"46252003"
4338760,"Malignant melanoma of eyelid",3273,12354,4,"26.3%~Malignant melanoma of right upper eyelid, including canthus (C43.111)1595483;861 patients | 
25.8%~Malignant melanoma of right lower eyelid, including canthus (C43.112)1595484;847 patients | 
25.8%~Malignant melanoma of left lower eyelid, including canthus (C43.122)1595486;880 patients | 
22.1%~Malignant melanoma of left upper eyelid, including canthus (C43.121)1595485;685 patients","Malignant melanoma of right upper eyelid, including canthus | 
Malignant melanoma of right lower eyelid, including canthus | 
Malignant melanoma of left lower eyelid, including canthus | 
Malignant melanoma of left upper eyelid, including canthus",0.311385459533608,"231834005"
437850,"Focal chorioretinitis",4532,12288,3,"44%~Unspecified focal chorioretinal inflammation, left eye (H30.002)45586430;1635 patients | 
39.8%~Unspecified focal chorioretinal inflammation, right eye (H30.001)45586429;1994 patients | 
16.3%~Unspecified focal chorioretinal inflammation, unspecified eye (H30.009)45576706;903 patients","Unspecified focal chorioretinal inflammation, left eye | 
Unspecified focal chorioretinal inflammation, right eye | 
Unspecified focal chorioretinal inflammation, unspecified eye",0.310013717421125,"15847003"
380722,"Localized traumatic opacity",5959,11880,3,"51.8%~Localized traumatic opacities, right eye (H26.111)45571927;3120 patients | 
45.8%~Localized traumatic opacities, left eye (H26.112)45557382;2649 patients | 
2.4%~Localized traumatic opacities, unspecified eye (H26.119)45543007;190 patients","Localized traumatic opacities, right eye | 
Localized traumatic opacities, left eye | 
Localized traumatic opacities, unspecified eye",0.307270233196159,"43972005"
4055231,"Accidental laceration during a procedure",4858,11748,8,"41.4%~Accidental puncture and laceration of right eye and adnexa during an ophthalmic procedure (H59.211)45572023;2004 patients | 
40.1%~Accidental puncture and laceration of left eye and adnexa during an ophthalmic procedure (H59.212)45562297;1961 patients | 
6.4%~Accidental puncture and laceration of unspecified eye and adnexa during an ophthalmic procedure (H59.219)45562298;286 patients | 
4.9%~Accidental puncture and laceration of right eye and adnexa during other procedure (H59.221)45547943;223 patients | 
4.7%~Accidental puncture and laceration of left eye and adnexa during other procedure (H59.222)45547944;249 patients | 
1%~Accidental puncture and laceration of unspecified eye and adnexa during other procedure (H59.229)45596143;56 patients | 
0.8%~Accidental puncture and laceration of eye and adnexa during an ophthalmic procedure, bilateral (H59.213)45572024;47 patients | 
0.6%~Accidental puncture and laceration of eye and adnexa during other procedure, bilateral (H59.223)45596142;32 patients","Accidental puncture and laceration of right eye and adnexa during an ophthalmic procedure | 
Accidental puncture and laceration of left eye and adnexa during an ophthalmic procedure | 
Accidental puncture and laceration of unspecified eye and adnexa during an ophthalmic procedure | 
Accidental puncture and laceration of right eye and adnexa during other procedure | 
Accidental puncture and laceration of left eye and adnexa during other procedure | 
Accidental puncture and laceration of unspecified eye and adnexa during other procedure | 
Accidental puncture and laceration of eye and adnexa during an ophthalmic procedure, bilateral | 
Accidental puncture and laceration of eye and adnexa during other procedure, bilateral",0.305898491083676,"242995009"
37168677,"Neovascularization of eye",6339,11456,3,"46.5%~Cataract with neovascularization, right eye (H26.211)45605649;2820 patients | 
36.7%~Cataract with neovascularization, left eye (H26.212)45552642;2564 patients | 
16.8%~Cataract with neovascularization, unspecified eye (H26.219)45600891;955 patients","Cataract with neovascularization, right eye | 
Cataract with neovascularization, left eye | 
Cataract with neovascularization, unspecified eye",0.303155006858711,"1285475006"
4033836,"Melanoma in situ of eyelid, including canthus",3276,11432,7,"35.3%~Melanoma in situ of right lower eyelid, including canthus (D03.112)1595516;627 patients | 
29.6%~Melanoma in situ of unspecified eyelid, including canthus (D03.10)45581272;1436 patients | 
17.8%~Melanoma in situ of left lower eyelid, including canthus (D03.122)1595518;642 patients | 
11.3%~Melanoma in situ of right upper eyelid, including canthus (D03.111)1595515;281 patients | 
5.9%~Melanoma in situ of left upper eyelid, including canthus (D03.121)1595517;290 patients | 
NA | 
NA","Melanoma in situ of right lower eyelid, including canthus | 
Melanoma in situ of unspecified eyelid, including canthus | 
Melanoma in situ of left lower eyelid, including canthus | 
Melanoma in situ of right upper eyelid, including canthus | 
Melanoma in situ of left upper eyelid, including canthus | 
Melanoma in situ of left eyelid, including canthus | 
Melanoma in situ of right eyelid, including canthus",0.301783264746228,"109274007"
376408,"Descemetocele",2711,11348,3,"48.3%~Descemetocele, right eye (H18.731)45547835;1265 patients | 
48.3%~Descemetocele, left eye (H18.732)45538230;1293 patients | 
3.3%~Descemetocele, unspecified eye (H18.739)45567000;153 patients","Descemetocele, right eye | 
Descemetocele, left eye | 
Descemetocele, unspecified eye",0.300411522633745,"83110007"
4162559,"Focal chorioretinitis of posterior pole of eye",3274,11340,3,"46.2%~Focal chorioretinal inflammation of posterior pole, right eye (H30.021)45586432;1463 patients | 
45.8%~Focal chorioretinal inflammation of posterior pole, left eye (H30.022)45543013;1489 patients | 
8%~Focal chorioretinal inflammation of posterior pole, unspecified eye (H30.029)45538249;322 patients","Focal chorioretinal inflammation of posterior pole, right eye | 
Focal chorioretinal inflammation of posterior pole, left eye | 
Focal chorioretinal inflammation of posterior pole, unspecified eye",0.299039780521262,"373667006"
45763788,"Cicatricial ectropion of upper eyelid",5806,11297,2,"54.2%~Cicatricial ectropion of right upper eyelid (H02.111)45552563;3143 patients | 
45.8%~Cicatricial ectropion of left upper eyelid (H02.114)45542929;2663 patients","Cicatricial ectropion of right upper eyelid | 
Cicatricial ectropion of left upper eyelid",0.296296296296296,"700300002"
